State_Name,Crop_Type,Crop,N,P,K,Zinc,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Yield
chhattisgarh,kharif,jowar,80,40,40,0.791860465116279,5.44,1151.02,28.0333333333333,1720,1362.0,0.791860465116279
dadra and nagar haveli,kharif,jowar,80,40,40,0.844990548204158,5.52,168.257,28.2233333333333,529,447.0,0.8449905482041588
gujarat,kharif,jowar,80,40,40,0.635416666666666,5.52,790.98,30.6166666666666,9600,6100.0,0.6354166666666666
gujarat,rabi,jowar,80,40,40,0.333333333333333,5.32,15.34,27.276,300,100.0,0.3333333333333333
gujarat,kharif,jowar,80,40,40,0.136363636363636,5.36,790.98,30.6166666666666,2200,300.0,0.13636363636363635
gujarat,kharif,jowar,80,40,40,0.84931506849315,5.6,790.98,30.6166666666666,14600,12400.0,0.8493150684931506
gujarat,rabi,jowar,80,40,40,0.417721518987341,5.68,15.34,27.276,15800,6600.0,0.4177215189873418
gujarat,kharif,jowar,80,40,40,0.636363636363636,5.56,790.98,30.6166666666666,1100,700.0,0.6363636363636364
gujarat,kharif,jowar,80,40,40,0.64,5.34,790.98,30.6166666666666,5000,3200.0,0.64
gujarat,kharif,jowar,80,40,40,0.636363636363636,5.68,790.98,30.6166666666666,4400,2800.0,0.6363636363636364
gujarat,rabi,jowar,80,40,40,0.859649122807017,5.52,15.34,27.276,5700,4900.0,0.8596491228070176
gujarat,kharif,jowar,80,40,40,0.75,5.32,790.98,30.6166666666666,400,300.0,0.75
gujarat,rabi,jowar,80,40,40,0.5,5.38,15.34,27.276,200,100.0,0.5
gujarat,kharif,jowar,80,40,40,0.625,5.52,790.98,30.6166666666666,9600,6000.0,0.625
gujarat,kharif,jowar,80,40,40,0.6,5.4,790.98,30.6166666666666,500,300.0,0.6
gujarat,rabi,jowar,80,40,40,0.375,5.62,15.34,27.276,800,300.0,0.375
gujarat,kharif,jowar,80,40,40,0.615384615384615,5.58,790.98,30.6166666666666,5200,3200.0,0.6153846153846154
gujarat,kharif,jowar,80,40,40,0.46551724137931,5.64,790.98,30.6166666666666,5800,2700.0,0.46551724137931033
gujarat,rabi,jowar,80,40,40,0.27,5.66,15.34,27.276,10000,2700.0,0.27
gujarat,kharif,jowar,80,40,40,0.64,5.48,790.98,30.6166666666666,2500,1600.0,0.64
gujarat,rabi,jowar,80,40,40,0.5,5.42,15.34,27.276,400,200.0,0.5
haryana,kharif,jowar,80,40,40,0.438212094653812,5.46,331.88,35.3466666666666,2282,1000.0,0.43821209465381245
haryana,kharif,jowar,80,40,40,0.270841232869292,5.34,331.88,35.3466666666666,18461,5000.0,0.270841232869292
haryana,kharif,jowar,80,40,40,0.216785382471353,5.36,331.88,35.3466666666666,19374,4200.0,0.21678538247135337
haryana,kharif,jowar,80,40,40,0.210356554359639,5.42,331.88,35.3466666666666,28523,6000.0,0.2103565543596396
haryana,kharif,jowar,80,40,40,0.441176470588235,5.42,331.88,35.3466666666666,1360,600.0,0.4411764705882353
haryana,kharif,jowar,80,40,40,0.513698630136986,5.52,331.88,35.3466666666666,1168,600.0,0.5136986301369864
haryana,kharif,jowar,80,40,40,0.228157822272923,5.38,331.88,35.3466666666666,25421,5800.0,0.22815782227292397
haryana,kharif,jowar,80,40,40,0.374288039056143,5.66,331.88,35.3466666666666,12290,4600.0,0.3742880390561432
himachal pradesh,kharif,jowar,80,40,40,0.1,5.32,664.939999999999,22.0333333333333,1,0.1,0.1
himachal pradesh,kharif,jowar,80,40,40,0.315602836879432,5.36,664.939999999999,22.0333333333333,282,89.0,0.31560283687943264
karnataka,rabi,jowar,80,40,40,0.418000311963812,5.4,199.2125,21.3,32055,13399.0,0.4180003119638122
karnataka,kharif,jowar,80,40,40,0.681537861046057,5.34,1246.715,22.6,25620,17461.0,0.6815378610460577
karnataka,rabi,jowar,80,40,40,0.653715064758009,5.32,199.2125,21.3,10269,6713.0,0.6537150647580096
karnataka,rabi,jowar,80,40,40,0.585168616655196,5.34,199.2125,21.3,5812,3401.0,0.5851686166551961
karnataka,rabi,jowar,80,40,40,0.669880476107646,5.46,199.2125,21.3,40243,26958.0,0.669880476107646
karnataka,rabi,jowar,80,40,40,0.613522342783805,5.66,199.2125,21.3,34284,21034.0,0.6135223427838059
karnataka,rabi,jowar,80,40,40,0.523666530944625,5.32,199.2125,21.3,39296,20578.0,0.5236665309446255
karnataka,kharif,jowar,80,40,40,0.88138093832989,5.44,1246.715,22.6,13556,11948.0,0.8813809383298908
karnataka,rabi,jowar,80,40,40,0.767719897523484,5.52,199.2125,21.3,1171,899.0,0.7677198975234842
karnataka,rabi,jowar,80,40,40,0.603448275862069,5.68,199.2125,21.3,58,35.0,0.603448275862069
karnataka,rabi,jowar,80,40,40,0.597826086956521,5.46,199.2125,21.3,92,55.0,0.5978260869565217
karnataka,rabi,jowar,80,40,40,0.6,5.6,199.2125,21.3,55,33.0,0.6
kerala,kharif,jowar,80,40,40,0.509719222462203,5.58,1997.12,27.0,463,236.0,0.509719222462203
madhya pradesh,kharif,jowar,80,40,40,0.680927419354838,5.54,1011.49,30.43,49600,33774.0,0.6809274193548387
madhya pradesh,rabi,jowar,80,40,40,0.55438596491228,5.42,73.47,23.562,1140,632.0,0.5543859649122806
madhya pradesh,kharif,jowar,80,40,40,0.640996764814283,5.36,1011.49,30.43,48838,31305.0,0.6409967648142839
madhya pradesh,kharif,jowar,80,40,40,0.242928059254589,5.44,1011.49,30.43,12691,3083.0,0.24292805925458988
madhya pradesh,kharif,jowar,80,40,40,0.672152906822405,5.58,1011.49,30.43,18835,12660.0,0.6721529068224051
madhya pradesh,rabi,jowar,80,40,40,0.805194805194805,5.48,73.47,23.562,154,124.0,0.8051948051948052
madhya pradesh,kharif,jowar,80,40,40,0.240993561937811,5.64,1011.49,30.43,21901,5278.0,0.24099356193781105
madhya pradesh,rabi,jowar,80,40,40,0.416666666666666,5.44,73.47,23.562,12,5.0,0.4166666666666667
madhya pradesh,kharif,jowar,80,40,40,0.61864406779661,5.4,1011.49,30.43,118,73.0,0.6186440677966102
madhya pradesh,kharif,jowar,80,40,40,0.836316533207724,5.32,1011.49,30.43,4246,3551.0,0.8363165332077249
madhya pradesh,kharif,jowar,80,40,40,0.366135626674185,5.5,1011.49,30.43,14186,5194.0,0.3661356266741858
madhya pradesh,rabi,jowar,80,40,40,0.400537634408602,5.46,73.47,23.562,372,149.0,0.40053763440860213
madhya pradesh,kharif,jowar,80,40,40,0.58056640625,5.36,1011.49,30.43,4096,2378.0,0.58056640625
madhya pradesh,kharif,jowar,80,40,40,0.643990785942221,5.4,1011.49,30.43,47319,30473.0,0.6439907859422219
madhya pradesh,rabi,jowar,80,40,40,0.5,5.48,73.47,23.562,112,56.0,0.5
madhya pradesh,kharif,jowar,80,40,40,0.496969696969696,5.36,1011.49,30.43,165,82.0,0.49696969696969695
madhya pradesh,kharif,jowar,80,40,40,0.221010425020048,5.4,1011.49,30.43,12470,2756.0,0.2210104250200481
madhya pradesh,kharif,jowar,80,40,40,0.564589515331355,5.34,1011.49,30.43,5055,2854.0,0.564589515331355
madhya pradesh,kharif,jowar,80,40,40,0.708109111152347,5.62,1011.49,30.43,5389,3816.0,0.7081091111523474
madhya pradesh,kharif,jowar,80,40,40,0.379002216249351,5.6,1011.49,30.43,42414,16075.0,0.37900221624935165
madhya pradesh,rabi,jowar,80,40,40,0.714285714285714,5.62,73.47,23.562,7,5.0,0.7142857142857143
madhya pradesh,kharif,jowar,80,40,40,0.872458080627898,5.66,1011.49,30.43,16818,14673.0,0.8724580806278986
madhya pradesh,kharif,jowar,80,40,40,0.698517298187808,5.68,1011.49,30.43,4856,3392.0,0.6985172981878089
madhya pradesh,kharif,jowar,80,40,40,0.313157251161653,5.66,1011.49,30.43,8178,2561.0,0.3131572511616532
madhya pradesh,rabi,jowar,80,40,40,0.452380952380952,5.4,73.47,23.562,42,19.0,0.4523809523809524
madhya pradesh,kharif,jowar,80,40,40,0.738461538461538,5.62,1011.49,30.43,2795,2064.0,0.7384615384615385
madhya pradesh,kharif,jowar,80,40,40,0.712585464674601,5.6,1011.49,30.43,3949,2814.0,0.7125854646746012
madhya pradesh,kharif,jowar,80,40,40,0.709863085375425,5.46,1011.49,30.43,11467,8140.0,0.7098630853754251
madhya pradesh,kharif,jowar,80,40,40,0.806665427739577,5.64,1011.49,30.43,16143,13022.0,0.8066654277395775
madhya pradesh,kharif,jowar,80,40,40,0.88193588162762,5.46,1011.49,30.43,3244,2861.0,0.8819358816276203
madhya pradesh,kharif,jowar,80,40,40,0.25408618127786,5.66,1011.49,30.43,3365,855.0,0.2540861812778603
madhya pradesh,kharif,jowar,80,40,40,0.738973897389739,5.64,1011.49,30.43,1111,821.0,0.738973897389739
maharashtra,kharif,jowar,80,40,40,0.897058823529411,5.46,607.48,26.3666666666666,27200,24400.0,0.8970588235294118
maharashtra,rabi,jowar,80,40,40,0.266666666666666,5.54,70.11,25.6,1500,400.0,0.26666666666666666
maharashtra,rabi,jowar,80,40,40,0.64375,5.32,70.11,25.6,16000,10300.0,0.64375
maharashtra,rabi,jowar,80,40,40,0.236585365853658,5.68,70.11,25.6,41000,9700.0,0.23658536585365852
maharashtra,kharif,jowar,80,40,40,0.523035230352303,5.48,607.48,26.3666666666666,36900,19300.0,0.5230352303523035
maharashtra,rabi,jowar,80,40,40,0.395348837209302,5.42,70.11,25.6,4300,1700.0,0.3953488372093023
maharashtra,rabi,jowar,80,40,40,0.333333333333333,5.68,70.11,25.6,9900,3300.0,0.3333333333333333
maharashtra,rabi,jowar,80,40,40,0.614583333333333,5.52,70.11,25.6,19200,11800.0,0.6145833333333334
maharashtra,rabi,jowar,80,40,40,0.746153846153846,5.42,70.11,25.6,26000,19400.0,0.7461538461538462
maharashtra,rabi,jowar,80,40,40,0.232323232323232,5.52,70.11,25.6,9900,2300.0,0.23232323232323232
maharashtra,rabi,jowar,80,40,40,0.714285714285714,5.34,70.11,25.6,30100,21500.0,0.7142857142857143
maharashtra,kharif,jowar,80,40,40,0.685792349726775,5.36,607.48,26.3666666666666,36600,25100.0,0.6857923497267759
maharashtra,rabi,jowar,80,40,40,0.373493975903614,5.56,70.11,25.6,24900,9300.0,0.37349397590361444
maharashtra,kharif,jowar,80,40,40,0.832,5.42,607.48,26.3666666666666,12500,10400.0,0.832
maharashtra,rabi,jowar,80,40,40,0.526315789473684,5.48,70.11,25.6,15200,8000.0,0.5263157894736842
maharashtra,kharif,jowar,80,40,40,0.8,5.56,607.48,26.3666666666666,3000,2400.0,0.8
maharashtra,kharif,jowar,80,40,40,0.761904761904761,5.46,607.48,26.3666666666666,2100,1600.0,0.7619047619047619
maharashtra,rabi,jowar,80,40,40,0.277777777777777,5.5,70.11,25.6,1800,500.0,0.2777777777777778
maharashtra,rabi,jowar,80,40,40,0.666666666666666,5.44,70.11,25.6,1500,1000.0,0.6666666666666666
nagaland,kharif,jowar,80,40,40,0.785714285714285,5.62,207.55,26.4333333333333,140,110.0,0.7857142857142857
nagaland,kharif,jowar,80,40,40,0.8125,5.36,207.55,26.4333333333333,160,130.0,0.8125
nagaland,kharif,jowar,80,40,40,0.866666666666666,5.38,207.55,26.4333333333333,150,130.0,0.8666666666666667
nagaland,kharif,jowar,80,40,40,0.8,5.36,207.55,26.4333333333333,150,120.0,0.8
nagaland,kharif,jowar,80,40,40,0.85,5.68,207.55,26.4333333333333,200,170.0,0.85
nagaland,kharif,jowar,80,40,40,0.869565217391304,5.66,207.55,26.4333333333333,230,200.0,0.8695652173913043
odisha,kharif,jowar,80,40,40,0.51,5.64,1145.21999999999,28.5,1000,510.0,0.51
odisha,kharif,jowar,80,40,40,0.777777777777777,5.34,1145.21999999999,28.5,90,70.0,0.7777777777777778
odisha,kharif,jowar,80,40,40,0.5,5.48,1145.21999999999,28.5,100,50.0,0.5
odisha,kharif,jowar,80,40,40,0.451456310679611,5.66,1145.21999999999,28.5,2060,930.0,0.45145631067961167
odisha,kharif,jowar,80,40,40,0.607142857142857,5.64,1145.21999999999,28.5,560,340.0,0.6071428571428571
odisha,kharif,jowar,80,40,40,0.375,5.5,1145.21999999999,28.5,160,60.0,0.375
odisha,kharif,jowar,80,40,40,0.47008547008547,5.66,1145.21999999999,28.5,1170,550.0,0.4700854700854701
odisha,kharif,jowar,80,40,40,0.419354838709677,5.32,1145.21999999999,28.5,620,260.0,0.41935483870967744
odisha,kharif,jowar,80,40,40,0.55813953488372,5.42,1145.21999999999,28.5,430,240.0,0.5581395348837209
odisha,kharif,jowar,80,40,40,0.795698924731182,5.68,1145.21999999999,28.5,1860,1480.0,0.7956989247311828
odisha,kharif,jowar,80,40,40,0.64367816091954,5.42,1145.21999999999,28.5,870,560.0,0.6436781609195402
odisha,kharif,jowar,80,40,40,0.545454545454545,5.52,1145.21999999999,28.5,440,240.0,0.5454545454545454
odisha,kharif,jowar,80,40,40,0.896551724137931,5.6,1145.21999999999,28.5,290,260.0,0.896551724137931
odisha,kharif,jowar,80,40,40,0.204081632653061,5.36,1145.21999999999,28.5,490,100.0,0.20408163265306123
odisha,kharif,jowar,80,40,40,0.626666666666666,5.44,1145.21999999999,28.5,1500,940.0,0.6266666666666667
odisha,kharif,jowar,80,40,40,0.473684210526315,5.48,1145.21999999999,28.5,190,90.0,0.47368421052631576
odisha,kharif,jowar,80,40,40,0.676767676767676,5.36,1145.21999999999,28.5,990,670.0,0.6767676767676768
rajasthan,kharif,jowar,80,40,40,0.62946924698218,5.58,510.05,33.3733333333333,26095,16426.0,0.6294692469821805
rajasthan,kharif,jowar,80,40,40,0.199284009546539,5.66,510.05,33.3733333333333,838,167.0,0.19928400954653938
rajasthan,kharif,jowar,80,40,40,0.753219989696033,5.52,510.05,33.3733333333333,7764,5848.0,0.753219989696033
rajasthan,kharif,jowar,80,40,40,0.200863930885529,5.56,510.05,33.3733333333333,1389,279.0,0.20086393088552915
rajasthan,kharif,jowar,80,40,40,0.140286672766087,5.58,510.05,33.3733333333333,36069,5060.0,0.14028667276608722
rajasthan,kharif,jowar,80,40,40,0.2,5.46,510.05,33.3733333333333,1210,242.0,0.2
rajasthan,kharif,jowar,80,40,40,0.494568590937306,5.48,510.05,33.3733333333333,6444,3187.0,0.49456859093730604
rajasthan,kharif,jowar,80,40,40,0.487070854638422,5.46,510.05,33.3733333333333,13690,6668.0,0.4870708546384222
rajasthan,kharif,jowar,80,40,40,0.202702702702702,5.58,510.05,33.3733333333333,148,30.0,0.20270270270270271
rajasthan,kharif,jowar,80,40,40,0.199530883502736,5.62,510.05,33.3733333333333,6395,1276.0,0.1995308835027365
rajasthan,kharif,jowar,80,40,40,0.198996655518394,5.56,510.05,33.3733333333333,598,119.0,0.19899665551839466
rajasthan,kharif,jowar,80,40,40,0.199084668192219,5.44,510.05,33.3733333333333,874,174.0,0.19908466819221968
rajasthan,kharif,jowar,80,40,40,0.198979591836734,5.58,510.05,33.3733333333333,196,39.0,0.1989795918367347
rajasthan,kharif,jowar,80,40,40,0.222222222222222,5.38,510.05,33.3733333333333,9,2.0,0.2222222222222222
rajasthan,kharif,jowar,80,40,40,0.199527346387575,5.34,510.05,33.3733333333333,2962,591.0,0.19952734638757597
rajasthan,kharif,jowar,80,40,40,0.200774693350548,5.5,510.05,33.3733333333333,3098,622.0,0.20077469335054873
rajasthan,kharif,jowar,80,40,40,0.418660789252728,5.6,510.05,33.3733333333333,9528,3989.0,0.4186607892527288
rajasthan,kharif,jowar,80,40,40,0.214285714285714,5.58,510.05,33.3733333333333,14,3.0,0.21428571428571427
rajasthan,kharif,jowar,80,40,40,0.199462124607799,5.36,510.05,33.3733333333333,2231,445.0,0.1994621246077992
rajasthan,kharif,jowar,80,40,40,0.446078071013746,5.44,510.05,33.3733333333333,13603,6068.0,0.44607807101374697
rajasthan,kharif,jowar,80,40,40,0.529498164014687,5.46,510.05,33.3733333333333,8170,4326.0,0.5294981640146879
rajasthan,kharif,jowar,80,40,40,0.210526315789473,5.58,510.05,33.3733333333333,19,4.0,0.21052631578947367
rajasthan,kharif,jowar,80,40,40,0.199583839084446,5.34,510.05,33.3733333333333,5767,1151.0,0.199583839084446
rajasthan,kharif,jowar,80,40,40,0.170341831297647,5.42,510.05,33.3733333333333,12199,2078.0,0.17034183129764735
tamil nadu,kharif,jowar,80,40,40,0.887994634473507,5.52,297.66,29.5666666666666,4473,3972.0,0.8879946344735077
tamil nadu,kharif,jowar,80,40,40,0.869571683521713,5.52,297.66,29.5666666666666,13448,11694.0,0.8695716835217132
tamil nadu,kharif,jowar,80,40,40,0.39276777980945,5.58,297.66,29.5666666666666,41564,16325.0,0.3927677798094505
tamil nadu,kharif,jowar,80,40,40,0.891104294478527,5.48,297.66,29.5666666666666,652,581.0,0.8911042944785276
tamil nadu,kharif,jowar,80,40,40,0.890807279514699,5.44,297.66,29.5666666666666,2143,1909.0,0.8908072795146991
tamil nadu,kharif,jowar,80,40,40,0.895666131621187,5.52,297.66,29.5666666666666,623,558.0,0.8956661316211878
tamil nadu,kharif,jowar,80,40,40,0.737100243220969,5.44,297.66,29.5666666666666,49749,36670.0,0.7371002432209692
tamil nadu,kharif,jowar,80,40,40,0.888766739956026,5.58,297.66,29.5666666666666,10006,8893.0,0.8887667399560264
tamil nadu,kharif,jowar,80,40,40,0.889447236180904,5.46,297.66,29.5666666666666,10746,9558.0,0.8894472361809045
telangana,kharif,jowar,80,40,40,0.722772277227722,5.64,770.44,28.68,202,146.0,0.7227722772277227
telangana,rabi,jowar,80,40,40,0.595025398493606,5.66,98.94,25.574,11418,6794.0,0.5950253984936066
telangana,rabi,jowar,80,40,40,0.700007946283126,5.52,98.94,25.574,50338,35237.0,0.700007946283126
telangana,rabi,jowar,80,40,40,0.62399581316237,5.68,98.94,25.574,38215,23846.0,0.6239958131623708
telangana,kharif,jowar,80,40,40,0.559963099630996,5.68,770.44,28.68,11924,6677.0,0.5599630996309963
telangana,rabi,jowar,80,40,40,0.230995875073659,5.42,98.94,25.574,6788,1568.0,0.2309958750736594
telangana,rabi,jowar,80,40,40,0.780977260583031,5.54,98.94,25.574,16843,13154.0,0.7809772605830315
telangana,kharif,jowar,80,40,40,0.566024268379728,5.38,770.44,28.68,1401,793.0,0.5660242683797287
telangana,rabi,jowar,80,40,40,0.34095458855758,5.32,98.94,25.574,9491,3236.0,0.3409545885575809
uttar pradesh,kharif,jowar,80,40,40,0.81964573268921,5.46,579.75,34.01,1242,1018.0,0.8196457326892109
uttar pradesh,kharif,jowar,80,40,40,0.818181818181818,5.66,579.75,34.01,11,9.0,0.8181818181818182
uttar pradesh,kharif,jowar,80,40,40,0.745336183443451,5.32,579.75,34.01,10292,7671.0,0.7453361834434512
uttar pradesh,kharif,jowar,80,40,40,0.762334954829742,5.5,579.75,34.01,1439,1097.0,0.7623349548297429
uttar pradesh,kharif,jowar,80,40,40,0.709677419354838,5.32,579.75,34.01,31,22.0,0.7096774193548387
uttar pradesh,kharif,jowar,80,40,40,0.803571428571428,5.5,579.75,34.01,56,45.0,0.8035714285714286
uttar pradesh,kharif,jowar,80,40,40,0.848704114562323,5.5,579.75,34.01,39664,33663.0,0.8487041145623235
uttar pradesh,kharif,jowar,80,40,40,0.762256068538791,5.6,579.75,34.01,4202,3203.0,0.762256068538791
uttar pradesh,kharif,jowar,80,40,40,0.841685649202733,5.68,579.75,34.01,878,739.0,0.8416856492027335
uttar pradesh,kharif,jowar,80,40,40,0.6,5.6,579.75,34.01,5,3.0,0.6
uttar pradesh,kharif,jowar,80,40,40,0.841371064168991,5.38,579.75,34.01,2509,2111.0,0.8413710641689917
uttar pradesh,kharif,jowar,80,40,40,0.813609467455621,5.58,579.75,34.01,338,275.0,0.8136094674556213
uttar pradesh,kharif,jowar,80,40,40,0.843018999477078,5.44,579.75,34.01,28685,24182.0,0.8430189994770786
uttar pradesh,kharif,jowar,80,40,40,0.833333333333333,5.52,579.75,34.01,24,20.0,0.8333333333333334
uttar pradesh,kharif,jowar,80,40,40,0.761936785474108,5.68,579.75,34.01,2974,2266.0,0.7619367854741089
uttar pradesh,kharif,jowar,80,40,40,0.819587628865979,5.62,579.75,34.01,194,159.0,0.8195876288659794
uttar pradesh,kharif,jowar,80,40,40,0.813084112149532,5.68,579.75,34.01,214,174.0,0.8130841121495327
uttar pradesh,kharif,jowar,80,40,40,0.815126050420168,5.66,579.75,34.01,119,97.0,0.8151260504201681
uttar pradesh,kharif,jowar,80,40,40,0.808003928308372,5.42,579.75,34.01,36657,29619.0,0.8080039283083722
uttar pradesh,kharif,jowar,80,40,40,0.899151623397333,5.58,579.75,34.01,15677,14096.0,0.8991516233973337
uttar pradesh,kharif,jowar,80,40,40,0.814814814814814,5.42,579.75,34.01,27,22.0,0.8148148148148148
uttar pradesh,kharif,jowar,80,40,40,0.863895075476367,5.38,579.75,34.01,8082,6982.0,0.8638950754763672
uttar pradesh,kharif,jowar,80,40,40,0.591792483135239,5.48,579.75,34.01,12452,7369.0,0.5917924831352394
uttar pradesh,kharif,jowar,80,40,40,0.899239543726235,5.54,579.75,34.01,526,473.0,0.8992395437262357
uttar pradesh,kharif,jowar,80,40,40,0.641190395671288,5.56,579.75,34.01,5914,3792.0,0.6411903956712884
uttar pradesh,kharif,jowar,80,40,40,0.588626956991182,5.44,579.75,34.01,5557,3271.0,0.5886269569911823
uttar pradesh,kharif,jowar,80,40,40,0.793708943911066,5.52,579.75,34.01,7916,6283.0,0.7937089439110662
uttar pradesh,kharif,jowar,80,40,40,0.819277108433734,5.54,579.75,34.01,913,748.0,0.8192771084337349
uttar pradesh,kharif,jowar,80,40,40,0.818908748824082,5.34,579.75,34.01,2126,1741.0,0.8189087488240828
uttar pradesh,kharif,jowar,80,40,40,0.8,5.64,579.75,34.01,40,32.0,0.8
uttar pradesh,kharif,jowar,80,40,40,0.703243616287094,5.42,579.75,34.01,1449,1019.0,0.7032436162870945
uttar pradesh,kharif,jowar,80,40,40,0.833333333333333,5.6,579.75,34.01,30,25.0,0.8333333333333334
uttar pradesh,kharif,jowar,80,40,40,0.746854620907713,5.4,579.75,34.01,15181,11338.0,0.7468546209077136
uttar pradesh,kharif,jowar,80,40,40,0.702809265648102,5.38,579.75,34.01,2029,1426.0,0.7028092656481025
uttar pradesh,kharif,jowar,80,40,40,0.841566265060241,5.56,579.75,34.01,1660,1397.0,0.841566265060241
uttar pradesh,kharif,jowar,80,40,40,0.682502509200401,5.52,579.75,34.01,2989,2040.0,0.6825025092004015
uttar pradesh,kharif,jowar,80,40,40,0.762186592058538,5.42,579.75,34.01,9293,7083.0,0.7621865920585387
west bengal,kharif,jowar,80,40,40,0.547368421052631,5.58,1166.93999999999,28.3333333333333,95,52.0,0.5473684210526316
west bengal,kharif,jowar,80,40,40,0.64804469273743,5.44,1166.93999999999,28.3333333333333,179,116.0,0.6480446927374302
west bengal,kharif,jowar,80,40,40,0.476190476190476,5.56,1166.93999999999,28.3333333333333,630,300.0,0.47619047619047616
west bengal,kharif,jowar,80,40,40,0.48,5.38,1166.93999999999,28.3333333333333,25,12.0,0.48
west bengal,kharif,jowar,80,40,40,0.313432835820895,5.5,1166.93999999999,28.3333333333333,67,21.0,0.31343283582089554
andhra pradesh,kharif,jowar,80,40,40,0.571776155717761,5.5,654.34,29.2666666666666,822,470.0,0.5717761557177615
andhra pradesh,rabi,jowar,80,40,40,0.727272727272727,5.46,288.3,25.46,22,16.0,0.7272727272727273
andhra pradesh,kharif,jowar,80,40,40,0.570652173913043,5.58,654.34,29.2666666666666,184,105.0,0.5706521739130435
andhra pradesh,rabi,jowar,80,40,40,0.738693467336683,5.44,288.3,25.46,398,294.0,0.7386934673366834
andhra pradesh,kharif,jowar,80,40,40,0.524991010427903,5.34,654.34,29.2666666666666,2781,1460.0,0.5249910104279036
andhra pradesh,rabi,jowar,80,40,40,0.456047587574355,5.5,288.3,25.46,1513,690.0,0.4560475875743556
andhra pradesh,kharif,jowar,80,40,40,0.56910569105691,5.38,654.34,29.2666666666666,123,70.0,0.5691056910569106
andhra pradesh,rabi,jowar,80,40,40,0.738356164383561,5.36,288.3,25.46,730,539.0,0.7383561643835617
andhra pradesh,kharif,jowar,80,40,40,0.571974522292993,5.44,654.34,29.2666666666666,1570,898.0,0.5719745222929936
andhra pradesh,rabi,jowar,80,40,40,0.73810888252149,5.68,288.3,25.46,3490,2576.0,0.73810888252149
andhra pradesh,rabi,jowar,80,40,40,0.74074074074074,5.68,288.3,25.46,162,120.0,0.7407407407407407
andhra pradesh,rabi,jowar,80,40,40,0.73394495412844,5.54,288.3,25.46,109,80.0,0.7339449541284404
andhra pradesh,kharif,jowar,80,40,40,0.572122052704576,5.46,654.34,29.2666666666666,1442,825.0,0.5721220527045769
andhra pradesh,rabi,jowar,80,40,40,0.734042553191489,5.56,288.3,25.46,94,69.0,0.7340425531914894
andhra pradesh,kharif,jowar,80,40,40,0.571808510638297,5.58,654.34,29.2666666666666,376,215.0,0.5718085106382979
andhra pradesh,rabi,jowar,80,40,40,0.732142857142857,5.42,288.3,25.46,56,41.0,0.7321428571428571
andhra pradesh,kharif,jowar,80,40,40,0.570987654320987,5.46,654.34,29.2666666666666,324,185.0,0.5709876543209876
andhra pradesh,rabi,jowar,80,40,40,0.738137082601054,5.66,288.3,25.46,1138,840.0,0.7381370826010545
bihar,kharif,jowar,80,40,40,0.741097922848664,5.52,840.46,33.5833333333333,2696,1998.0,0.7410979228486647
bihar,kharif,jowar,80,40,40,0.84313725490196,5.52,840.46,33.5833333333333,102,86.0,0.8431372549019608
bihar,kharif,jowar,80,40,40,0.848214285714285,5.58,840.46,33.5833333333333,112,95.0,0.8482142857142857
bihar,kharif,jowar,80,40,40,0.85,5.62,840.46,33.5833333333333,80,68.0,0.85
bihar,kharif,jowar,80,40,40,0.571428571428571,5.32,840.46,33.5833333333333,7,4.0,0.5714285714285714
chhattisgarh,kharif,jowar,80,40,40,0.666666666666666,5.44,1151.02,28.0333333333333,3,2.0,0.6666666666666666
chhattisgarh,kharif,jowar,80,40,40,0.896739130434782,5.66,1151.02,28.0333333333333,184,165.0,0.8967391304347826
chhattisgarh,kharif,jowar,80,40,40,0.797202797202797,5.6,1151.02,28.0333333333333,143,114.0,0.7972027972027972
gujarat,kharif,jowar,80,40,40,0.518518518518518,5.6,790.98,30.6166666666666,8100,4200.0,0.5185185185185185
gujarat,kharif,jowar,80,40,40,0.751798561151079,5.56,790.98,30.6166666666666,27800,20900.0,0.7517985611510791
gujarat,rabi,jowar,80,40,40,0.697916666666666,5.32,15.34,27.276,19200,13400.0,0.6979166666666666
gujarat,kharif,jowar,80,40,40,0.761904761904761,5.64,790.98,30.6166666666666,2100,1600.0,0.7619047619047619
gujarat,kharif,jowar,80,40,40,0.738095238095238,5.32,790.98,30.6166666666666,4200,3100.0,0.7380952380952381
gujarat,kharif,jowar,80,40,40,0.739130434782608,5.5,790.98,30.6166666666666,6900,5100.0,0.7391304347826086
gujarat,rabi,jowar,80,40,40,0.807692307692307,5.66,15.34,27.276,2600,2100.0,0.8076923076923077
gujarat,kharif,jowar,80,40,40,0.333333333333333,5.54,790.98,30.6166666666666,300,100.0,0.3333333333333333
gujarat,rabi,jowar,80,40,40,0.714285714285714,5.46,15.34,27.276,5600,4000.0,0.7142857142857143
gujarat,kharif,jowar,80,40,40,0.7,5.54,790.98,30.6166666666666,1000,700.0,0.7
gujarat,rabi,jowar,80,40,40,0.857142857142857,5.36,15.34,27.276,700,600.0,0.8571428571428571
gujarat,kharif,jowar,80,40,40,0.833333333333333,5.56,790.98,30.6166666666666,600,500.0,0.8333333333333334
gujarat,kharif,jowar,80,40,40,0.76,5.44,790.98,30.6166666666666,2500,1900.0,0.76
gujarat,rabi,jowar,80,40,40,0.545454545454545,5.48,15.34,27.276,1100,600.0,0.5454545454545454
